5000 35000
rank 2115
top_k 11
top_k 9
top_k 3
top_k 5
rank 431
rank 999
top_k 7
rank 1561
rank 726
rank 382
rank 1975
top_k 16
top_k 1
top_k 13
top_k 15
top_k 19
top_k 16
top_k 16
top_k 18
top_k 18
top_k 3
top_k 9
top_k 14
rank 1718
top_k 19
top_k 15
rank 828
rank 308
top_k 20
top_k 9
top_k 6
rank 1584
rank 2433
rank 425
top_k 14
top_k 4
top_k 9
top_k 11
rank 1921
top_k 9
rank 1328
top_k 6
rank 876
rank 61
top_k 7
top_k 12
top_k 6
top_k 18
rank 174
top_k 1
rank 1101
top_k 2
top_k 13
top_k 8
rank 2285
top_k 19
top_k 13
rank 1575
rank 992
top_k 8
rank 929
rank 2458
top_k 15
rank 1054
top_k 1
rank 2272
top_k 2
rank 1102
rank 1083
rank 1687
top_k 15
rank 2350
rank 1331
top_k 4
rank 2428
rank 2246
rank 1860
top_k 4
top_k 10
top_k 6
rank 2141
top_k 12
top_k 13
rank 1367
rank 1624
top_k 20
rank 1459
top_k 14
top_k 11
top_k 15
top_k 16
rank 1212
rank 1674
rank 1627
rank 673
top_k 11
rank 536
top_k 16
rank 2176
top_k 13
rank 2166
top_k 13
rank 419
top_k 16
top_k 11
rank 1411
top_k 12
top_k 2
top_k 19
top_k 8
top_k 19
rank 2464
top_k 12
top_k 11
rank 219
top_k 13
rank 911
rank 324
rank 1381
top_k 2
rank 2232
rank 2295
top_k 8
top_k 2
rank 1516
rank 937
top_k 20
rank 1134
rank 702
top_k 18
rank 366
top_k 11
rank 1509
top_k 9
rank 1290
rank 1914
rank 102
top_k 2
rank 677
rank 1634
top_k 3
rank 1752
top_k 17
top_k 13
rank 542
rank 2270
rank 1261
top_k 6
top_k 17
rank 1975
top_k 5
rank 1213
top_k 5
top_k 6
top_k 13
rank 950
top_k 13
top_k 5
rank 1013
rank 1683
top_k 5
rank 822
rank 1468
top_k 11
top_k 3
top_k 5
top_k 5
rank 1334
rank 1461
rank 622
top_k 12
top_k 2
rank 1942
rank 522
rank 261
top_k 1
top_k 17
rank 511
rank 1135
rank 131
top_k 20
rank 2384
rank 2120
top_k 4
rank 1388
top_k 3
top_k 9
rank 848
rank 1353
rank 1112
top_k 15
top_k 16
top_k 5
top_k 9
rank 1018
top_k 8
top_k 12
top_k 2
rank 661
rank 419
rank 694
top_k 14
top_k 7
rank 778
top_k 6
top_k 5
rank 1201
rank 2041
rank 2357
top_k 1
top_k 13
rank 1682
rank 2146
rank 2044
rank 180
top_k 18
rank 462
rank 2286
rank 1648
rank 1338
rank 1570
top_k 9
top_k 13
rank 946
rank 2314
rank 1616
rank 1549
rank 1326
top_k 18
top_k 16
rank 1063
rank 2395
rank 1828
rank 1163
top_k 15
rank 2382
rank 1690
rank 2298
rank 2476
top_k 1
rank 473
rank 348
rank 2084
rank 1843
rank 986
rank 1755
rank 2048
rank 1216
rank 1054
rank 663
top_k 6
rank 546
rank 613
rank 1288
top_k 11
top_k 20
top_k 6
rank 729
top_k 8
top_k 1
rank 1820
rank 1504
top_k 5
rank 2114
top_k 10
top_k 18
rank 1142
top_k 5
rank 58
rank 1388
rank 1949
rank 434
rank 2099
rank 1817
top_k 3
top_k 16
top_k 18
rank 16
rank 104
rank 1301
rank 708
top_k 15
rank 1283
rank 2443
top_k 4
rank 975
rank 2287
top_k 6
rank 695
top_k 10
rank 1555
rank 1250
rank 718
rank 922
rank 2490
rank 1411
top_k 19
rank 2084
rank 864
rank 1699
rank 1769
rank 1788
top_k 20
rank 2407
top_k 7
top_k 15
top_k 19
rank 1512
rank 1323
rank 1760
rank 2097
top_k 13
rank 2103
top_k 11
rank 1546
top_k 7
top_k 1
top_k 5
rank 56
rank 163
top_k 5
rank 2328
top_k 13
rank 2146
top_k 2
rank 248
rank 153
top_k 18
top_k 4
rank 205
rank 2086
top_k 17
top_k 6
top_k 12
top_k 11
rank 830
rank 2138
rank 110
rank 992
top_k 8
top_k 20
top_k 8
top_k 10
top_k 2
top_k 19
rank 641
top_k 17
top_k 6
top_k 13
top_k 18
top_k 15
rank 546
rank 304
rank 30
rank 681
rank 2145
rank 1492
top_k 11
rank 1851
rank 80
top_k 10
top_k 3
rank 291
top_k 9
rank 1634
top_k 12
rank 2125
rank 2193
rank 2498
rank 1214
rank 1059
top_k 8
rank 490
top_k 9
top_k 14
top_k 16
top_k 16
rank 897
rank 219
rank 2119
top_k 18
rank 2011
rank 2304
top_k 1
top_k 17
top_k 11
rank 865
rank 562
top_k 5
rank 2317
top_k 19
rank 1424
rank 1046
rank 591
rank 2115
rank 2164
rank 1459
top_k 6
rank 1593
top_k 12
rank 2193
top_k 2
rank 2121
top_k 14
top_k 12
top_k 6
rank 745
top_k 15
rank 1937
rank 864
top_k 13
top_k 9
rank 465
top_k 20
top_k 7
top_k 3
rank 433
rank 1849
top_k 15
top_k 6
rank 1077
rank 614
rank 734
rank 2327
rank 2088
rank 2076
top_k 5
rank 863
rank 794
rank 883
rank 108
rank 895
rank 1197
top_k 10
top_k 8
rank 106
top_k 19
rank 1747
top_k 9
rank 952
top_k 20
rank 2237
rank 2149
top_k 9
rank 403
rank 2486
rank 1928
top_k 19
rank 1054
rank 1034
top_k 14
rank 566
top_k 16
rank 1075
top_k 7
rank 1084
rank 1708
top_k 8
top_k 18
top_k 2
top_k 6
top_k 14
rank 1798
top_k 17
rank 1380
rank 256
rank 1208
top_k 4
top_k 7
rank 346
rank 1933
top_k 15
top_k 11
rank 2361
rank 2373
top_k 2
top_k 7
top_k 12
rank 1675
top_k 16
top_k 14
top_k 7
top_k 13
rank 2214
top_k 6
top_k 9
top_k 3
rank 364
top_k 5
top_k 1
top_k 15
rank 1984
rank 2496
top_k 16
rank 1271
rank 781
rank 868
top_k 5
top_k 7
rank 1965
rank 1075
top_k 6
top_k 14
rank 929
top_k 11
top_k 3
top_k 12
top_k 20
top_k 9
top_k 2
top_k 2
top_k 4
top_k 9
rank 655
top_k 1
top_k 13
rank 824
rank 1831
top_k 15
top_k 6
rank 1298
top_k 16
top_k 19
rank 2106
rank 1018
top_k 3
top_k 18
rank 53
rank 77
rank 1279
rank 2030
top_k 5
rank 1052
top_k 9
top_k 7
rank 1516
rank 1369
rank 758
rank 415
top_k 4
top_k 3
top_k 11
top_k 5
top_k 10
top_k 10
top_k 10
rank 2387
rank 1136
top_k 3
top_k 20
top_k 11
top_k 14
top_k 4
rank 277
rank 1108
top_k 18
rank 2130
rank 308
top_k 6
top_k 8
top_k 16
rank 2360
rank 2099
rank 1241
top_k 3
rank 146
top_k 6
top_k 9
top_k 17
top_k 10
rank 878
top_k 9
top_k 10
top_k 17
top_k 6
top_k 5
rank 1466
top_k 16
top_k 14
top_k 10
top_k 15
top_k 14
rank 1253
rank 1885
rank 1786
rank 943
top_k 12
rank 1531
rank 486
rank 1657
rank 202
rank 1350
rank 1438
top_k 2
rank 385
top_k 4
rank 1490
rank 2385
rank 642
rank 1362
rank 2049
top_k 13
top_k 7
rank 410
top_k 4
rank 848
top_k 20
top_k 13
rank 983
rank 207
rank 1002
top_k 3
rank 749
top_k 1
top_k 3
rank 528
top_k 8
top_k 10
top_k 15
top_k 2
top_k 9
rank 1992
top_k 9
top_k 17
rank 635
top_k 5
rank 651
top_k 2
rank 714
rank 1452
top_k 10
rank 136
top_k 2
rank 19
top_k 7
top_k 15
top_k 14
rank 340
rank 157
rank 50
rank 988
rank 710
rank 768
top_k 17
rank 356
top_k 4
top_k 6
top_k 20
top_k 4
top_k 11
top_k 18
top_k 5
rank 2410
rank 321
rank 2462
top_k 11
rank 938
rank 433
rank 1177
top_k 17
rank 413
top_k 5
rank 2039
top_k 13
top_k 16
top_k 15
top_k 11
top_k 19
rank 747
rank 2297
top_k 9
rank 295
top_k 19
rank 2130
rank 1891
top_k 7
rank 1318
top_k 17
top_k 1
top_k 17
rank 1398
rank 2276
top_k 2
rank 818
rank 172
rank 1539
rank 1208
rank 469
top_k 13
top_k 9
top_k 15
rank 1151
top_k 6
top_k 10
rank 1697
top_k 11
top_k 20
top_k 11
rank 1736
rank 1180
rank 1444
rank 453
rank 550
rank 2137
rank 1451
rank 755
rank 127
rank 1381
top_k 20
rank 1460
top_k 5
top_k 18
rank 216
top_k 3
top_k 11
rank 2230
top_k 10
rank 2067
top_k 1
top_k 6
rank 2319
rank 1303
top_k 5
top_k 10
top_k 7
top_k 7
top_k 10
top_k 18
top_k 9
top_k 13
rank 2235
top_k 19
rank 2464
top_k 12
top_k 8
rank 2048
rank 909
top_k 5
rank 408
top_k 17
top_k 4
top_k 3
rank 1509
top_k 5
rank 136
top_k 12
rank 2040
rank 612
rank 2350
top_k 6
rank 1643
rank 355
top_k 20
top_k 2
rank 100
top_k 8
top_k 6
top_k 9
top_k 2
rank 1731
rank 2258
rank 1807
rank 1655
top_k 8
rank 1476
top_k 13
rank 1796
rank 1599
rank 505
rank 62
rank 842
top_k 9
top_k 13
rank 2040
rank 1272
rank 1061
top_k 16
rank 1333
rank 2018
top_k 1
rank 2348
rank 1217
top_k 20
top_k 19
top_k 18
rank 928
top_k 1
top_k 1
rank 1028
rank 972
rank 1088
rank 2463
rank 227
top_k 16
top_k 12
rank 1621
top_k 1
rank 480
top_k 19
top_k 10
rank 2327
rank 2120
top_k 6
rank 1091
top_k 2
rank 1730
rank 1646
top_k 2
rank 260
top_k 11
rank 360
top_k 14
rank 466
top_k 12
top_k 7
rank 886
rank 456
top_k 10
rank 2203
rank 1091
rank 2038
top_k 19
top_k 12
top_k 8
top_k 15
top_k 15
rank 1449
top_k 12
rank 1899
rank 860
rank 708
rank 2312
rank 734
rank 373
top_k 11
top_k 8
rank 360
rank 783
top_k 17
rank 1044
rank 1956
top_k 5
rank 2315
rank 1056
rank 2422
rank 1829
rank 464
rank 580
rank 2308
rank 2425
rank 890
top_k 4
top_k 19
top_k 6
top_k 4
top_k 14
top_k 18
top_k 17
rank 195
rank 426
rank 2048
top_k 7
top_k 19
top_k 4
top_k 1
top_k 3
top_k 19
top_k 10
top_k 12
rank 36
top_k 18
rank 337
rank 1193
rank 1750
top_k 2
rank 732
top_k 9
rank 1700
top_k 15
top_k 12
top_k 8
top_k 8
rank 2239
top_k 5
top_k 10
rank 661
top_k 1
top_k 15
top_k 15
top_k 1
top_k 2
rank 2498
rank 631
rank 841
top_k 9
rank 191
rank 148
top_k 3
top_k 6
top_k 1
top_k 12
rank 1755
top_k 1
top_k 9
rank 1252
top_k 15
top_k 13
rank 372
rank 1662
top_k 9
top_k 18
rank 1694
top_k 14
top_k 15
rank 1117
top_k 4
top_k 6
top_k 19
rank 2154
top_k 17
rank 1694
rank 2201
rank 2322
rank 642
rank 2150
rank 727
rank 1125
rank 1970
top_k 18
top_k 16
rank 289
top_k 9
rank 129
top_k 12
top_k 5
top_k 12
rank 1042
rank 1414
top_k 18
top_k 8
rank 1557
rank 1484
rank 1973
top_k 1
top_k 20
top_k 9
rank 145
top_k 9
rank 728
top_k 2
rank 512
rank 1639
top_k 4
rank 2130
rank 674
rank 1479
top_k 1
rank 96
rank 2342
top_k 19
rank 1621
rank 1764
rank 1568
rank 1494
top_k 7
rank 728
rank 1599
top_k 19
rank 1234
rank 1429
rank 2308
top_k 15
rank 495
rank 321
rank 1827
rank 245
top_k 10
top_k 17
top_k 19
rank 987
top_k 1
top_k 19
top_k 20
top_k 7
top_k 13
top_k 3
rank 612
top_k 2
top_k 20
rank 905
rank 1599
top_k 11
top_k 4
rank 489
top_k 14
rank 971
top_k 3
top_k 16
top_k 12
top_k 13
rank 736
rank 1984
top_k 16
top_k 12
rank 1354
top_k 14
top_k 11
top_k 11
top_k 18
rank 749
rank 1185
top_k 12
rank 815
rank 2392
rank 214
top_k 12
rank 800
top_k 9
rank 1006
top_k 7
top_k 18
top_k 4
rank 192
rank 949
rank 1573
rank 380
top_k 7
top_k 6
rank 479
rank 1018
rank 1946
top_k 11
top_k 10
top_k 6
top_k 3
rank 54
top_k 12
top_k 19
top_k 4
top_k 9
top_k 12
rank 1469
top_k 17
rank 1479
rank 1206
top_k 12
rank 839
top_k 13
rank 208
top_k 8
top_k 6
top_k 18
top_k 5
top_k 9
rank 1465
top_k 20
rank 1986
rank 1565
top_k 1
top_k 16
top_k 12
top_k 19
rank 412
top_k 15
rank 2107
rank 745
rank 2459
rank 1336
top_k 6
rank 863
rank 1980
rank 41
rank 360
rank 1395
rank 1484
rank 1354
top_k 4
rank 845
top_k 16
top_k 11
rank 2165
top_k 17
rank 588
top_k 20
rank 1630
rank 1404
rank 1642
rank 2130
top_k 11
rank 289
rank 1564
rank 751
rank 2219
rank 850
top_k 2
top_k 19
rank 80
rank 2255
rank 1946
rank 2330
rank 1912
top_k 5
rank 1304
top_k 13
top_k 10
top_k 19
rank 1065
top_k 9
top_k 19
rank 1759
top_k 7
top_k 3
rank 163
rank 769
top_k 8
top_k 10
rank 531
top_k 11
rank 2498
rank 1983
rank 115
top_k 13
rank 265
rank 1897
top_k 1
rank 295
rank 826
top_k 13
rank 848
rank 24
rank 1901
top_k 3
rank 284
rank 530
rank 1578
top_k 14
top_k 12
rank 958
top_k 18
top_k 8
top_k 13
rank 568
rank 1324
rank 928
top_k 18
rank 1288
top_k 14
top_k 19
rank 2481
top_k 9
top_k 9
rank 1805
top_k 12
rank 1630
rank 2129
top_k 15
rank 1371
top_k 19
top_k 12
top_k 19
top_k 20
rank 2368
rank 565
top_k 13
rank 2135
rank 1464
top_k 10
rank 505
rank 2187
top_k 14
rank 936
rank 2141
rank 1106
rank 2398
rank 2473
top_k 8
top_k 15
rank 2030
top_k 13
top_k 16
top_k 9
rank 969
top_k 14
rank 310
top_k 3
top_k 3
top_k 13
top_k 15
rank 762
rank 1052
rank 1590
rank 1413
top_k 4
top_k 1
rank 29
rank 2231
rank 1552
top_k 14
rank 2001
top_k 14
top_k 12
top_k 13
rank 668
rank 2494
top_k 8
rank 2262
top_k 13
top_k 18
top_k 18
top_k 12
top_k 13
rank 825
top_k 5
top_k 13
top_k 12
rank 1411
top_k 2
rank 871
top_k 20
top_k 13
top_k 3
rank 452
rank 1730
rank 1414
top_k 10
top_k 7
top_k 14
rank 1398
rank 90
rank 1051
top_k 13
top_k 6
top_k 11
rank 2391
rank 925
top_k 9
top_k 2
rank 2075
rank 98
rank 1606
top_k 1
top_k 13
top_k 1
top_k 1
rank 1073
rank 2111
rank 1887
top_k 19
top_k 13
rank 1432
rank 1379
rank 481
rank 1132
rank 867
top_k 16
top_k 5
rank 726
top_k 12
rank 106
top_k 4
top_k 7
rank 831
rank 1035
top_k 3
rank 126
rank 110
top_k 2
rank 816
top_k 15
rank 2450
top_k 13
rank 1510
top_k 7
top_k 18
top_k 5
top_k 13
top_k 14
rank 463
rank 341
rank 1135
rank 1969
rank 264
rank 2266
top_k 14
rank 1427
rank 2069
rank 2341
top_k 13
rank 1793
rank 719
top_k 20
top_k 19
rank 242
top_k 4
rank 1265
top_k 9
top_k 5
rank 1321
top_k 5
top_k 12
rank 581
top_k 16
top_k 14
rank 30
rank 696
top_k 6
rank 1586
rank 2495
rank 213
top_k 20
rank 1300
rank 249
rank 1904
rank 755
rank 441
rank 177
rank 2411
rank 775
top_k 12
top_k 8
top_k 2
rank 1893
top_k 9
top_k 20
rank 387
top_k 12
top_k 18
top_k 3
top_k 18
top_k 9
top_k 12
top_k 13
top_k 10
top_k 9
rank 868
top_k 10
rank 795
top_k 15
rank 141
rank 2328
top_k 10
top_k 20
top_k 4
top_k 5
rank 2107
top_k 7
top_k 20
top_k 8
rank 1124
rank 2022
rank 1650
top_k 20
top_k 5
top_k 17
top_k 10
rank 1790
rank 1586
rank 2139
top_k 9
top_k 19
rank 2256
top_k 6
rank 2083
rank 2245
rank 226
top_k 12
top_k 2
top_k 17
top_k 20
rank 902
top_k 10
top_k 1
rank 855
top_k 13
top_k 9
top_k 14
rank 1502
rank 936
rank 1079
top_k 1
rank 676
top_k 1
rank 381
rank 1146
rank 1878
rank 293
top_k 12
rank 1801
top_k 13
top_k 2
rank 771
rank 1814
top_k 17
rank 681
rank 1909
top_k 2
top_k 5
rank 398
rank 1730
top_k 1
rank 316
top_k 6
rank 1681
rank 2045
top_k 12
rank 688
rank 2220
top_k 2
top_k 6
top_k 4
rank 958
top_k 20
rank 1818
rank 10
top_k 15
top_k 1
rank 2061
rank 1279
rank 362
top_k 5
rank 1952
rank 1188
rank 187
top_k 10
rank 2349
rank 341
top_k 16
top_k 4
rank 1190
rank 2059
rank 644
rank 2343
top_k 17
rank 2144
top_k 6
top_k 18
rank 1114
rank 1007
rank 242
top_k 5
rank 2471
rank 1998
top_k 14
top_k 11
top_k 3
top_k 17
top_k 3
rank 1291
rank 1337
top_k 9
top_k 9
top_k 4
top_k 9
rank 724
top_k 11
rank 195
top_k 12
top_k 12
rank 2071
top_k 18
rank 393
top_k 15
rank 747
rank 602
top_k 1
top_k 12
top_k 19
top_k 10
top_k 11
top_k 17
top_k 10
top_k 6
rank 417
rank 60
rank 580
top_k 6
rank 241
rank 686
top_k 16
top_k 20
top_k 4
rank 877
rank 1731
rank 1870
top_k 4
rank 1552
top_k 15
top_k 1
rank 884
rank 209
rank 1066
rank 904
rank 1340
rank 1487
rank 129
top_k 5
top_k 3
top_k 19
rank 291
top_k 5
rank 2224
top_k 20
rank 747
rank 1523
rank 2071
top_k 19
top_k 13
top_k 16
rank 1152
rank 592
top_k 18
top_k 14
rank 1820
top_k 15
rank 2293
top_k 7
top_k 7
rank 2158
top_k 7
rank 2147
top_k 2
top_k 7
top_k 16
top_k 4
top_k 10
rank 1642
rank 2428
top_k 5
top_k 3
top_k 4
rank 542
rank 246
top_k 6
top_k 14
rank 2022
rank 1243
top_k 6
top_k 13
rank 1312
rank 812
top_k 18
top_k 11
top_k 2
top_k 3
rank 603
rank 1150
rank 721
rank 687
rank 1434
top_k 10
rank 2322
rank 1716
top_k 9
top_k 9
rank 1774
rank 560
top_k 17
top_k 2
rank 2200
top_k 4
rank 2086
top_k 2
rank 190
rank 1044
top_k 18
rank 394
rank 1820
rank 96
top_k 14
rank 182
rank 2090
top_k 10
top_k 6
top_k 3
top_k 18
rank 1053
top_k 14
top_k 2
top_k 16
top_k 13
rank 2239
top_k 20
top_k 1
rank 1295
rank 514
rank 520
top_k 4
rank 587
top_k 3
top_k 1
rank 425
top_k 3
rank 365
rank 1188
rank 1445
rank 2267
top_k 8
top_k 15
top_k 19
top_k 5
rank 8
top_k 10
rank 1145
rank 196
rank 1035
rank 750
top_k 2
rank 2175
rank 484
rank 2211
rank 622
top_k 4
top_k 5
top_k 9
rank 1155
rank 67
top_k 16
rank 1251
top_k 5
rank 1247
rank 1323
top_k 12
top_k 3
top_k 16
top_k 1
top_k 3
rank 1333
rank 582
top_k 5
top_k 19
top_k 17
top_k 7
top_k 10
top_k 10
top_k 2
top_k 17
top_k 2
top_k 17
rank 1327
top_k 3
top_k 12
rank 99
top_k 17
top_k 10
rank 2040
top_k 18
rank 1419
top_k 8
top_k 14
top_k 13
top_k 10
top_k 10
rank 1993
top_k 4
top_k 7
rank 123
top_k 18
top_k 2
rank 2011
rank 834
top_k 16
top_k 9
top_k 8
rank 2142
rank 1583
top_k 5
rank 923
top_k 6
rank 2020
top_k 14
top_k 14
rank 1477
top_k 19
rank 1451
rank 42
top_k 1
rank 1157
top_k 3
top_k 7
top_k 14
top_k 11
top_k 2
rank 249
top_k 13
top_k 14
top_k 20
rank 74
top_k 5
top_k 7
top_k 1
rank 769
rank 1258
top_k 17
top_k 1
top_k 18
top_k 7
top_k 9
top_k 2
top_k 3
top_k 15
rank 1385
rank 1947
top_k 12
top_k 6
rank 1471
top_k 15
top_k 13
top_k 1
top_k 5
rank 505
rank 1162
top_k 16
rank 250
rank 809
rank 800
top_k 3
rank 373
top_k 10
rank 414
rank 934
rank 1263
rank 1959
top_k 6
rank 597
rank 2164
rank 536
top_k 12
top_k 5
rank 856
top_k 2
rank 895
rank 1701
rank 1504
rank 1885
rank 1215
rank 2291
rank 1005
rank 653
top_k 7
top_k 16
top_k 1
top_k 19
top_k 15
top_k 11
top_k 12
rank 1027
rank 2049
rank 161
top_k 15
top_k 14
rank 1839
rank 60
top_k 6
top_k 19
rank 1515
rank 1388
top_k 19
top_k 10
top_k 6
top_k 5
top_k 1
top_k 17
top_k 10
rank 1076
top_k 9
rank 2342
top_k 11
top_k 5
rank 1972
rank 735
rank 396
rank 321
top_k 3
rank 1799
top_k 15
rank 2277
rank 1258
rank 2357
rank 2328
rank 1072
rank 415
top_k 19
rank 1617
top_k 4
top_k 1
rank 1894
top_k 7
top_k 4
rank 40
rank 1980
rank 1198
rank 2371
top_k 20
rank 1641
top_k 2
top_k 8
rank 1141
top_k 18
top_k 8
rank 118
rank 369
rank 410
rank 1868
rank 2463
top_k 12
rank 719
top_k 14
rank 2021
rank 543
rank 560
top_k 12
top_k 20
rank 1304
rank 1382
top_k 4
top_k 7
top_k 4
top_k 5
top_k 5
top_k 11
rank 813
rank 2253
top_k 15
rank 1435
top_k 13
top_k 13
rank 1572
rank 291
rank 2416
rank 948
top_k 5
top_k 14
rank 401
rank 373
top_k 19
rank 241
top_k 17
rank 895
top_k 8
rank 463
top_k 6
rank 2472
rank 1059
rank 555
rank 595
top_k 1
top_k 1
rank 47
rank 2249
rank 444
top_k 9
rank 1740
rank 1820
top_k 1
top_k 14
rank 382
rank 1261
top_k 7
top_k 10
rank 393
top_k 7
top_k 1
rank 1613
top_k 15
rank 234
rank 1866
rank 1000
top_k 3
top_k 19
top_k 12
rank 2191
top_k 12
top_k 8
top_k 14
rank 925
rank 448
rank 693
top_k 19
rank 2165
top_k 18
top_k 1
top_k 15
rank 506
top_k 14
top_k 8
rank 2048
top_k 2
rank 1011
top_k 7
top_k 11
rank 1581
top_k 9
rank 438
rank 2441
rank 997
rank 1333
rank 146
rank 1684
rank 2055
top_k 5
rank 1575
top_k 8
rank 1277
rank 386
top_k 19
top_k 16
top_k 15
rank 371
top_k 6
rank 671
rank 459
rank 2396
rank 1357
rank 398
rank 964
top_k 20
rank 1360
rank 1515
rank 1699
rank 160
top_k 5
rank 1862
top_k 14
top_k 13
top_k 19
rank 1455
rank 2199
rank 1735
rank 1104
top_k 2
rank 643
top_k 5
top_k 16
rank 147
rank 1400
top_k 1
top_k 10
top_k 15
top_k 15
rank 352
top_k 5
top_k 17
rank 2018
top_k 7
top_k 12
top_k 7
top_k 14
rank 1412
rank 517
rank 2303
rank 1042
rank 40
top_k 13
rank 631
rank 1233
rank 1789
rank 342
top_k 8
top_k 2
top_k 6
rank 1028
top_k 9
rank 435
top_k 12
rank 808
rank 1007
top_k 16
top_k 19
top_k 11
rank 810
top_k 15
top_k 4
top_k 5
top_k 16
top_k 7
top_k 7
top_k 11
top_k 11
rank 1458
top_k 14
top_k 4
top_k 15
top_k 18
top_k 17
top_k 17
top_k 12
top_k 18
top_k 4
rank 1949
top_k 10
top_k 8
rank 796
rank 2293
rank 1418
top_k 20
rank 1679
rank 513
top_k 13
top_k 3
rank 2310
rank 226
top_k 10
rank 406
rank 66
rank 1021
rank 637
rank 1213
top_k 12
rank 588
top_k 15
rank 61
rank 105
rank 1225
top_k 15
top_k 13
rank 33
rank 1899
rank 911
top_k 19
rank 1395
rank 1240
top_k 6
rank 206
rank 387
top_k 12
top_k 11
rank 2495
rank 1863
rank 651
rank 2151
rank 1396
rank 1659
rank 1616
rank 192
rank 2269
rank 241
top_k 16
rank 1353
top_k 1
rank 1746
rank 871
top_k 14
top_k 12
rank 106
rank 275
rank 1827
rank 2380
rank 688
rank 2355
top_k 13
rank 1120
top_k 15
rank 1674
rank 1963
rank 481
top_k 13
rank 402
rank 2239
top_k 11
top_k 12
top_k 4
top_k 5
rank 1316
top_k 2
top_k 13
rank 745
rank 966
rank 1531
top_k 5
top_k 16
top_k 18
rank 1127
top_k 5
rank 1425
rank 2376
rank 461
top_k 9
rank 2038
top_k 10
top_k 2
top_k 5
rank 658
top_k 6
top_k 5
rank 1332
rank 357
rank 1909
rank 1917
rank 2150
rank 715
top_k 20
rank 1737
top_k 18
rank 761
top_k 9
top_k 1
top_k 4
rank 1729
top_k 12
rank 2210
top_k 2
top_k 16
rank 414
top_k 6
top_k 5
top_k 5
top_k 4
top_k 15
top_k 15
top_k 18
top_k 3
rank 2385
rank 1472
rank 113
top_k 18
rank 1166
rank 486
rank 1778
rank 996
rank 626
rank 842
top_k 15
rank 1616
rank 1339
top_k 10
rank 434
top_k 12
top_k 19
top_k 5
top_k 18
rank 1484
rank 1641
rank 989
rank 390
top_k 12
rank 989
rank 1735
top_k 13
rank 1730
rank 294
rank 377
rank 613
top_k 14
top_k 12
top_k 15
top_k 8
rank 804
top_k 17
top_k 11
rank 906
rank 2257
top_k 8
rank 963
top_k 8
rank 1886
rank 2346
top_k 16
top_k 6
top_k 2
top_k 3
top_k 5
top_k 13
top_k 9
rank 1283
top_k 12
rank 1887
top_k 17
rank 1593
top_k 15
rank 1327
top_k 18
top_k 20
rank 317
rank 492
rank 2104
top_k 7
top_k 1
rank 1587
top_k 15
rank 1166
rank 789
rank 922
top_k 16
rank 587
rank 2120
rank 170
top_k 5
rank 2122
rank 796
top_k 11
rank 35
